"","Season","Squad","Comp","Player","Nation","Pos","Age","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","PlayerURL"
"116",NA,"2023 Flamengo","Série A","Erick Pulgar","CHI","MF","29",22.2,2,18,5,27.8,0.81,0.23,0.11,0.4,22.4,4,0,0,0.9,0.9,0.05,1.1,1.1,"https://fbref.com/en/players/4611e028/Erick-Pulgar"
"117",NA,"2023 Flamengo","Série A","Giorgian De Arrascaeta","URU","MF,FW","28",20.5,7,54,16,29.6,2.64,0.78,0.13,0.44,19.1,4,0,0,4.9,4.9,0.09,2.1,2.1,"https://fbref.com/en/players/be8d02dd/Giorgian-De-Arrascaeta"
"118",NA,"2023 Flamengo","Série A","Everton Soares","BRA","FW,MF","26",19.3,4,55,25,45.5,2.84,1.29,0.07,0.16,18.8,3,0,0,3.3,3.3,0.06,0.7,0.7,"https://fbref.com/en/players/b1cbc666/Everton-Soares"
"119",NA,"2023 Flamengo","Série A","Matheus Cunha","BRA","GK","21",17.6,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/9475960a/Matheus-Cunha"
"120",NA,"2023 Flamengo","Série A","Gabriel Barbosa","BRA","FW","26",17.1,5,43,14,32.6,2.51,0.82,0.02,0.07,18,0,4,5,9.5,5.6,0.13,-4.5,-4.6,"https://fbref.com/en/players/72d0e1b6/Gabriel-Barbosa"
"121",NA,"2023 Flamengo","Série A","Everton Ribeiro","BRA","FW,MF","33",16.4,3,22,9,40.9,1.34,0.55,0.14,0.33,21.9,1,0,0,1.5,1.5,0.07,1.5,1.5,"https://fbref.com/en/players/68fb50a2/Everton-Ribeiro"
"122",NA,"2023 Flamengo","Série A","Agustín Rossi","ARG","GK","27",15,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/ef223e5f/Agustin-Rossi"
"123",NA,"2023 Flamengo","Série A","Bruno Henrique","BRA","FW,MF","32",17.1,2,38,16,42.1,2.22,0.93,0.05,0.13,16.2,0,0,0,3.8,3.8,0.1,-1.8,-1.8,"https://fbref.com/en/players/5edff24f/Bruno-Henrique"
"124",NA,"2023 Flamengo","Série A","Victor Hugo","BRA","MF,FW","18",14.2,1,15,3,20,1.06,0.21,0.07,0.33,17.5,0,0,0,1.1,1.1,0.07,-0.1,-0.1,"https://fbref.com/en/players/33fca7f7/Victor-Hugo"
"125",NA,"2023 Flamengo","Série A","David Luiz","BRA","DF","35",11,1,6,3,50,0.54,0.27,0.17,0.33,22.7,0,0,0,0.3,0.3,0.05,0.7,0.7,"https://fbref.com/en/players/c0e27d1a/David-Luiz"
"126",NA,"2023 Flamengo","Série A","Luiz Araújo","BRA","FW,MF","26",8.7,3,24,8,33.3,2.75,0.92,0.13,0.38,17,0,0,0,1.6,1.6,0.06,1.4,1.4,"https://fbref.com/en/players/fa18c72e/Luiz-Araujo"
"127",NA,"2023 Flamengo","Série A","Matheuzinho","BRA","DF","22",6.9,0,4,1,25,0.58,0.15,0,0,17.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,"https://fbref.com/en/players/2a5bc0cd/Matheuzinho"
"128",NA,"2023 Flamengo","Série A","Filipe Luís","BRA","DF","37",5.9,0,2,1,50,0.34,0.17,0,0,13.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/e4ed2628/Filipe-Luis"
"129",NA,"2023 Flamengo","Série A","Santos","BRA","GK","32",5.4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/b8d0b69c/Santos"
"130",NA,"2023 Flamengo","Série A","Matheus França","BRA","MF,FW","18",4.1,1,17,1,5.9,4.15,0.24,0.06,1,17.1,0,0,0,1.3,1.3,0.08,-0.3,-0.3,"https://fbref.com/en/players/077faf72/Matheus-Franca"
"131",NA,"2023 Flamengo","Série A","Allan","BRA","MF","25",5.4,0,6,2,33.3,1.12,0.37,0,0,29.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,"https://fbref.com/en/players/b15e93aa/Allan"
"132",NA,"2023 Flamengo","Série A","Pablo","BRA","DF","31",4.7,0,2,2,100,0.43,0.43,0,0,11.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,"https://fbref.com/en/players/29d8ad3f/Pablo"
"133",NA,"2023 Flamengo","Série A","Guillermo Varela","URU","DF","29",2.6,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/5c961282/Guillermo-Varela"
"134",NA,"2023 Flamengo","Série A","Arturo Vidal","CHI","MF,DF","35",2.8,0,7,2,28.6,2.5,0.71,0,0,13.7,0,0,0,0.8,0.8,0.11,-0.8,-0.8,"https://fbref.com/en/players/67cdbc0e/Arturo-Vidal"
"135",NA,"2023 Flamengo","Série A","Marinho","BRA","FW,DF","32",0.9,0,4,1,25,4.39,1.1,0,0,17.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,"https://fbref.com/en/players/c077c735/Marinho"
"136",NA,"2023 Flamengo","Série A","Igor","BRA","MF","19",0.9,0,4,0,0,4.62,0,0,NA,30.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,"https://fbref.com/en/players/fb19d550/Igor"
"137",NA,"2023 Flamengo","Série A","Rodrigo Caio","BRA","MF,DF","29",0.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/186ed8f1/Rodrigo-Caio"
"138",NA,"2023 Flamengo","Série A","Pedrinho","BRA","FW","19",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/118d25ee/Pedrinho"
"139",NA,"2023 Flamengo","Série A","Matheus Gonçalves","BRA","FW,MF","17",0.2,0,1,0,0,5.63,0,0,NA,21,0,0,0,0.1,0.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/071a6836/Matheus-Goncalves"
"140",NA,"2023 Flamengo","Série A","André Inácio","BRA","FW","20",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/cc77d69c/Andre-Inacio"
"141",NA,"2023 Botafogo (RJ)","Série A","Lucas Perri","BRA","GK","25",37.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/5dbd461a/Lucas-Perri"
"142",NA,"2023 Botafogo (RJ)","Série A","Víctor Cuesta","ARG","DF","34",35,1,22,5,22.7,0.63,0.14,0.05,0.2,13.8,3,0,0,2.4,2.2,0.1,-1.4,-1.2,"https://fbref.com/en/players/39fb428f/Victor-Cuesta"
"143",NA,"2023 Botafogo (RJ)","Série A","Adryelson","BRA","DF","24",33.3,1,12,5,41.7,0.36,0.15,0.08,0.2,9.9,0,0,0,1.1,1.1,0.09,-0.1,-0.1,"https://fbref.com/en/players/e980e78d/Adryelson"
"144",NA,"2023 Botafogo (RJ)","Série A","Marlon Freitas","BRA","MF","27",32.3,1,41,5,12.2,1.27,0.15,0.02,0.2,26,0,0,0,2.1,2.1,0.05,-1.1,-1.1,"https://fbref.com/en/players/ae3181de/Marlon-Freitas"
"145",NA,"2023 Botafogo (RJ)","Série A","Carlos Eduardo","BRA","MF","33",29.7,6,43,18,41.9,1.45,0.61,0.14,0.33,16,8,0,0,5.5,5.5,0.13,0.5,0.5,"https://fbref.com/en/players/1a234d32/Carlos-Eduardo"
"146",NA,"2023 Botafogo (RJ)","Série A","Tchê Tchê","BRA","MF,DF","30",29.5,2,45,12,26.7,1.52,0.41,0.04,0.17,25.2,1,0,0,1.9,1.9,0.04,0.1,0.1,"https://fbref.com/en/players/5f2caf8f/Tche-Tche"
"147",NA,"2023 Botafogo (RJ)","Série A","Tiquinho Soares","BRA","FW","32",27.1,17,76,24,31.6,2.81,0.89,0.16,0.5,17.5,1,5,7,13.1,7.6,0.1,3.9,4.4,"https://fbref.com/en/players/4d982baf/Tiquinho-Soares"
"148",NA,"2023 Botafogo (RJ)","Série A","Júnior Santos","BRA","FW","28",24,7,69,21,30.4,2.87,0.87,0.1,0.33,18.2,1,0,0,6.6,6.6,0.1,0.4,0.4,"https://fbref.com/en/players/9109e933/Junior-Santos"
"149",NA,"2023 Botafogo (RJ)","Série A","João Victor Santos Sá","BRA","FW","28",23.6,4,47,20,42.6,1.99,0.85,0.09,0.2,18.5,0,0,0,5,5,0.11,-1,-1,"https://fbref.com/en/players/1a1033a1/Joao-Victor-Santos-Sa"
"150",NA,"2023 Botafogo (RJ)","Série A","Leonel Di Plácido","ARG","DF","29",26.2,1,10,3,30,0.38,0.11,0.1,0.33,27.8,0,0,0,0.2,0.2,0.02,0.8,0.8,"https://fbref.com/en/players/a5e7e6dd/Leonel-Di-Placido"
"151",NA,"2023 Botafogo (RJ)","Série A","Fernando Marçal","BRA","DF","33",18.1,0,8,1,12.5,0.44,0.06,0,0,23.3,1,0,0,0.2,0.2,0.03,-0.2,-0.2,"https://fbref.com/en/players/9ae9eaea/Fernando-Marcal"
"152",NA,"2023 Botafogo (RJ)","Série A","Hugo","BRA","DF","21",15.5,0,8,2,25,0.52,0.13,0,0,27.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,"https://fbref.com/en/players/de3dc682/Hugo"
"153",NA,"2023 Botafogo (RJ)","Série A","Luis Henrique","BRA","FW,MF","21",15.3,4,27,13,48.1,1.76,0.85,0.15,0.31,20.2,0,0,0,3.3,3.3,0.12,0.7,0.7,"https://fbref.com/en/players/f36d5624/Luis-Henrique"
"154",NA,"2023 Botafogo (RJ)","Série A","Danilo Barbosa","BRA","MF,DF","26",11.2,3,10,4,40,0.89,0.36,0.3,0.75,14.9,0,0,0,1,1,0.1,2,2,"https://fbref.com/en/players/0557ff4f/Danilo-Barbosa"
"155",NA,"2023 Botafogo (RJ)","Série A","Gabriel","BRA","MF","29",9.6,0,15,4,26.7,1.56,0.42,0,0,23.3,3,0,0,0.7,0.7,0.05,-0.7,-0.7,"https://fbref.com/en/players/0d10333c/Gabriel"
"156",NA,"2023 Botafogo (RJ)","Série A","Rafael","BRA","DF","32",5.4,0,1,1,100,0.19,0.19,0,0,28.2,0,0,0,0,0,0.03,0,0,"https://fbref.com/en/players/9a1f2e1c/Rafael"
"157",NA,"2023 Botafogo (RJ)","Série A","Lucas Fernandes","BRA","MF","25",5.3,0,17,5,29.4,3.23,0.95,0,0,18.9,1,0,0,1.1,1.1,0.07,-1.1,-1.1,"https://fbref.com/en/players/a109d777/Lucas-Fernandes"
"158",NA,"2023 Botafogo (RJ)","Série A","Philipe Sampaio","BRA","DF","28",5.5,0,2,0,0,0.36,0,0,NA,10,0,0,0,0.1,0.1,0.07,-0.1,-0.1,"https://fbref.com/en/players/72733d93/Philipe-Sampaio"
"159",NA,"2023 Botafogo (RJ)","Série A","Gustavo Sauer","BRA","FW,MF","29",2.9,2,5,2,40,1.74,0.7,0.4,1,19.7,0,0,0,0.2,0.2,0.05,1.8,1.8,"https://fbref.com/en/players/fd53959e/Gustavo-Sauer"
"160",NA,"2023 Botafogo (RJ)","Série A","Diego Costa","ESP","FW","34",5.7,3,16,7,43.8,2.79,1.22,0.19,0.43,12.8,1,0,0,1.9,1.9,0.12,1.1,1.1,"https://fbref.com/en/players/a190d597/Diego-Costa"
"161",NA,"2023 Botafogo (RJ)","Série A","Matias Segovia","PAR","FW","20",7.2,0,11,4,36.4,1.52,0.55,0,0,22.5,1,0,0,0.9,0.9,0.08,-0.9,-0.9,"https://fbref.com/en/players/afc545ff/Matias-Segovia"
"162",NA,"2023 Botafogo (RJ)","Série A","Janderson","BRA","FW,MF","23",4.6,1,14,4,28.6,3.04,0.87,0.07,0.25,16.8,0,0,0,1.7,1.7,0.12,-0.7,-0.7,"https://fbref.com/en/players/8b89c34e/Janderson"
"163",NA,"2023 Botafogo (RJ)","Série A","JP Galvão","BRA","DF","21",2.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/55b2c39b/JP-Galvao"
"164",NA,"2023 Botafogo (RJ)","Série A","Bastos","ANG","DF","31",1.3,0,1,0,0,0.76,0,0,NA,8.9,0,0,0,0,0,0.04,0,0,"https://fbref.com/en/players/c01c66d9/Bastos"
"165",NA,"2023 Botafogo (RJ)","Série A","Carlos Alberto","BRA","FW,MF","20",3.3,2,7,3,42.9,2.13,0.91,0.29,0.67,13,0,0,0,1.1,1.1,0.16,0.9,0.9,"https://fbref.com/en/players/08f48d96/Carlos-Alberto"
"166",NA,"2023 Botafogo (RJ)","Série A","Matheus Nascimento","BRA","FW,MF","18",1.1,1,3,2,66.7,2.76,1.84,0.33,0.5,9.4,0,0,0,0.8,0.8,0.28,0.2,0.2,"https://fbref.com/en/players/e744c3de/Matheus-Nascimento"
"167",NA,"2023 Botafogo (RJ)","Série A","Luis Segovia","ECU","DF","25",1.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/1ae14406/Luis-Segovia"
"168",NA,"2023 Botafogo (RJ)","Série A","Daniel Borges","BRA","DF","29",0.5,0,1,1,100,2,2,0,0,26.5,0,0,0,0,0,0.03,0,0,"https://fbref.com/en/players/71879f82/Daniel-Borges"
"169",NA,"2023 Botafogo (RJ)","Série A","Gatito Fernández","PAR","GK","34",0.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/9a82f79a/Gatito-Fernandez"
"170",NA,"2023 Botafogo (RJ)","Série A","Diego Hernández","URU","FW","22",0.5,0,3,2,66.7,6.59,4.39,0,0,22.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2,"https://fbref.com/en/players/279cc0e8/Diego-Hernandez"
"171",NA,"2023 Botafogo (RJ)","Série A","Kayque","BRA","MF","22",0.3,0,1,0,0,3.33,0,0,NA,25.3,0,0,0,0,0,0.04,0,0,"https://fbref.com/en/players/54b980d6/Kayque"
"172",NA,"2023 Botafogo (RJ)","Série A","Mateo Ponte","URU","DF","19",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/981e61c1/Mateo-Ponte"
"173",NA,"2023 Botafogo (RJ)","Série A","Lucas Piazon","BRA","FW","29",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/f201798c/Lucas-Piazon"
"174",NA,"2023 Botafogo (RJ)","Série A","Breno","BRA","MF","22",0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/083374b7/Breno"
"175",NA,"2023 Botafogo (RJ)","Série A","Newton","BRA","DF","23",0.1,0,1,0,0,11.25,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/0c0c8329/Newton"
"176",NA,"2023 Botafogo (RJ)","Série A","Rai","BRA","MF","20",0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/2c8d3855/Rai"
"177",NA,"2023 Bragantino","Série A","Cleiton Schwengber","BRA","GK","25",33,0,2,0,0,0.06,0,0,NA,12.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,"https://fbref.com/en/players/d24ae824/Cleiton-Schwengber"
"178",NA,"2023 Bragantino","Série A","Juninho Capixaba","BRA","DF","25",31.9,2,51,21,41.2,1.6,0.66,0.04,0.1,20.2,2,0,0,2.9,2.9,0.06,-0.9,-0.9,"https://fbref.com/en/players/91ba7336/Juninho-Capixaba"
"179",NA,"2023 Bragantino","Série A","Lucas Evangelista","BRA","MF","27",30.2,1,67,13,19.4,2.22,0.43,0.01,0.08,21.2,4,0,0,3.7,3.7,0.06,-2.7,-2.7,"https://fbref.com/en/players/5f4ce4b6/Lucas-Evangelista"
"180",NA,"2023 Bragantino","Série A","Matheus Fernandes","BRA","MF","24",26,1,24,6,25,0.92,0.23,0.04,0.17,28,0,0,0,0.8,0.8,0.03,0.2,0.2,"https://fbref.com/en/players/f76fdcd2/Matheus-Fernandes"
"181",NA,"2023 Bragantino","Série A","Eduardo Sasha","BRA","FW,MF","30",24.8,11,62,23,37.1,2.5,0.93,0.13,0.35,16.2,0,3,3,11.4,9,0.15,-0.4,-1,"https://fbref.com/en/players/b938b871/Eduardo-Sasha"
"182",NA,"2023 Bragantino","Série A","Vitinho","BRA","FW,MF","23",22.8,2,67,20,29.9,2.94,0.88,0.03,0.1,18.9,0,0,0,3.8,3.8,0.06,-1.8,-1.8,"https://fbref.com/en/players/06d4b2e4/Vitinho"
"183",NA,"2023 Bragantino","Série A","Jadsom","BRA","MF","21",21.1,1,23,6,26.1,1.09,0.28,0.04,0.17,27.7,0,0,0,1.2,1.2,0.05,-0.2,-0.2,"https://fbref.com/en/players/92859e80/Jadsom"
"184",NA,"2023 Bragantino","Série A","Helinho","BRA","FW","22",15.4,3,43,17,39.5,2.8,1.11,0.07,0.18,23.1,6,0,0,3.2,3.2,0.07,-0.2,-0.2,"https://fbref.com/en/players/5837cb60/Helinho"
"185",NA,"2023 Bragantino","Série A","Leonardo Realpe","ECU","DF","21",18.7,0,5,1,20,0.27,0.05,0,0,10.7,0,0,0,0.5,0.5,0.11,-0.5,-0.5,"https://fbref.com/en/players/57701cbd/Leonardo-Realpe"
"186",NA,"2023 Bragantino","Série A","Leo Ortiz","BRA","DF","27",17.8,2,14,6,42.9,0.79,0.34,0.14,0.33,10.7,0,0,0,1.9,1.9,0.14,0.1,0.1,"https://fbref.com/en/players/53834fa2/Leo-Ortiz"
"187",NA,"2023 Bragantino","Série A","José Hurtado","ECU","DF","21",18,0,7,2,28.6,0.39,0.11,0,0,26.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/cb067e96/Jose-Hurtado"
"188",NA,"2023 Bragantino","Série A","Aderlan Silva","BRA","DF","32",15.8,0,12,1,8.3,0.76,0.06,0,0,25.4,0,0,0,0.4,0.4,0.03,-0.4,-0.4,"https://fbref.com/en/players/48371573/Aderlan-Silva"
"189",NA,"2023 Bragantino","Série A","Eric Ramires","BRA","MF","22",15.3,3,21,7,33.3,1.37,0.46,0.14,0.43,17.7,0,0,0,2.5,2.5,0.12,0.5,0.5,"https://fbref.com/en/players/37faa4cb/Eric-Ramires"
"190",NA,"2023 Bragantino","Série A","Luan Patrick","BRA","DF","21",12.4,0,4,1,25,0.32,0.08,0,0,7.6,0,0,0,0.6,0.6,0.14,-0.6,-0.6,"https://fbref.com/en/players/dd5d1c85/Luan-Patrick"
"191",NA,"2023 Bragantino","Série A","Luan Cândido","BRA","DF","21",12,1,29,12,41.4,2.41,1,0.03,0.08,20.6,6,0,0,1.8,1.8,0.06,-0.8,-0.8,"https://fbref.com/en/players/ca151606/Luan-Candido"
"192",NA,"2023 Bragantino","Série A","Eduardo Santos","BRA","DF","25",11.3,1,9,3,33.3,0.79,0.26,0.11,0.33,11.8,0,0,0,0.9,0.9,0.1,0.1,0.1,"https://fbref.com/en/players/d226094c/Eduardo-Santos"
"193",NA,"2023 Bragantino","Série A","Thiago Borbas","URU","FW","20",15.9,9,55,26,47.3,3.47,1.64,0.16,0.35,13.8,1,0,0,9.2,9.2,0.17,-0.2,-0.2,"https://fbref.com/en/players/04f9c45f/Thiago-Borbas"
"194",NA,"2023 Bragantino","Série A","Henery Mosquera","COL","FW,MF","21",11.8,2,28,7,25,2.38,0.59,0.07,0.29,20.6,0,0,0,1.9,1.9,0.07,0.1,0.1,"https://fbref.com/en/players/be206004/Henery-Mosquera"
"195",NA,"2023 Bragantino","Série A","Natan","BRA","DF","21",9.3,0,5,1,20,0.54,0.11,0,0,11,0,0,0,0.3,0.3,0.05,-0.3,-0.3,"https://fbref.com/en/players/94bccc82/Natan"
"196",NA,"2023 Bragantino","Série A","Bruno","BRA","FW,MF","19",7.9,2,21,6,28.6,2.64,0.76,0.1,0.33,17.1,3,0,0,2.7,2.7,0.13,-0.7,-0.7,"https://fbref.com/en/players/ad8c3404/Bruno"
"197",NA,"2023 Bragantino","Série A","Marcos Vinicios Sorriso","BRA","FW,DF","21",10.4,2,31,13,41.9,2.97,1.25,0.06,0.15,18.2,5,0,0,3.1,3.1,0.1,-1.1,-1.1,"https://fbref.com/en/players/e816a8ee/Marcos-Vinicios-Sorriso"
"198",NA,"2023 Bragantino","Série A","Lucão","BRA","GK","21",5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/ebb5a0df/Lucao"
"199",NA,"2023 Bragantino","Série A","Gustavinho","BRA","MF,FW","18",7.4,1,11,3,27.3,1.49,0.41,0.09,0.33,22.9,0,0,0,0.6,0.6,0.05,0.4,0.4,"https://fbref.com/en/players/9525ddcd/Gustavinho"
"200",NA,"2023 Bragantino","Série A","Matheus Gonçalves","BRA","FW,MF","17",5.1,0,16,2,12.5,3.12,0.39,0,0,19,0,0,0,0.9,0.9,0.06,-0.9,-0.9,"https://fbref.com/en/players/071a6836/Matheus-Goncalves"
"201",NA,"2023 Bragantino","Série A","Alerrandro","BRA","FW,MF","23",4.5,1,13,3,23.1,2.89,0.67,0.08,0.33,14.3,0,0,0,3.1,3.1,0.24,-2.1,-2.1,"https://fbref.com/en/players/3415a44d/Alerrandro"
"202",NA,"2023 Bragantino","Série A","Lucão","BRA","DF","24",2.2,0,1,1,100,0.45,0.45,0,0,13.5,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/4089ddd0/Lucao"
"203",NA,"2023 Bragantino","Série A","Guilherme","BRA","DF,MF","20",2.9,0,3,1,33.3,1.03,0.34,0,0,28.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,"https://fbref.com/en/players/54974698/Guilherme"
"204",NA,"2023 Bragantino","Série A","Ignacio Laquintana","URU","FW","23",2,0,4,2,50,1.97,0.98,0,0,26.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,"https://fbref.com/en/players/2517fe3c/Ignacio-Laquintana"
"205",NA,"2023 Bragantino","Série A","Talisson","BRA","FW","20",1.7,3,6,4,66.7,3.58,2.38,0.5,0.75,15.9,0,0,0,1.3,1.3,0.22,1.7,1.7,"https://fbref.com/en/players/9178a2f1/Talisson"
"206",NA,"2023 Bragantino","Série A","Raul","BRA","MF,DF","26",1.2,0,1,0,0,0.84,0,0,NA,29,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/c2f9cf65/Raul"
"207",NA,"2023 Bragantino","Série A","Yani Quintero","COL","MF","20",1.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/a23ce55f/Yani-Quintero"
"208",NA,"2023 Bragantino","Série A","Cipriano","BRA","DF","20",0.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/f1a1c9e2/Cipriano"
"209",NA,"2023 Bragantino","Série A","Lucas Cunha","BRA","DF","26",0.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/0b8748ac/Lucas-Cunha"
"210",NA,"2023 Bragantino","Série A","Nathan Camargo","BRA","MF","17",0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/2c79da44/Nathan-Camargo"
"211",NA,"2023 Bragantino","Série A","Bruno Praxedes","BRA","MF","20",0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/5dd520a8/Bruno-Praxedes"
"212",NA,"2023 Fluminense","Série A","Fábio","BRA","GK","42",35,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/15825726/Fabio"
"213",NA,"2023 Fluminense","Série A","André","BRA","MF,DF","21",29.4,0,12,3,25,0.41,0.1,0,0,28.5,0,0,0,0.4,0.4,0.03,-0.4,-0.4,"https://fbref.com/en/players/ec604e2c/Andre"
"214",NA,"2023 Fluminense","Série A","Germán Cano","ARG","FW","34",27.4,10,81,33,40.7,2.96,1.2,0.12,0.3,20.3,0,0,1,10,9.2,0.11,0,0.8,"https://fbref.com/en/players/9ccf4e14/German-Cano"
"215",NA,"2023 Fluminense","Série A","Lima","BRA","MF,FW","26",28.1,6,47,17,36.2,1.67,0.6,0.13,0.35,21.9,1,0,0,3,3,0.06,3,3,"https://fbref.com/en/players/d215c7de/Lima"
"216",NA,"2023 Fluminense","Série A","Jhon Arias","COL","FW,MF","25",26.5,7,50,23,46,1.89,0.87,0.1,0.22,19.6,6,2,2,5.8,4.2,0.08,1.2,0.8,"https://fbref.com/en/players/86d96066/Jhon-Arias"
"217",NA,"2023 Fluminense","Série A","Nino","BRA","DF","25",23.9,2,14,6,42.9,0.58,0.25,0.14,0.33,12.9,0,0,0,1.2,1.2,0.09,0.8,0.8,"https://fbref.com/en/players/d4fa2207/Nino"
"218",NA,"2023 Fluminense","Série A","Samuel Xavier","BRA","DF","32",23.4,1,24,3,12.5,1.02,0.13,0.04,0.33,21,0,0,0,0.9,0.9,0.04,0.1,0.1,"https://fbref.com/en/players/0c870df5/Samuel-Xavier"
"219",NA,"2023 Fluminense","Série A","Ganso","BRA","MF","33",19.3,3,22,7,31.8,1.14,0.36,0.14,0.43,19.1,1,0,0,2.3,2.3,0.1,0.7,0.7,"https://fbref.com/en/players/23593121/Ganso"
"220",NA,"2023 Fluminense","Série A","Matheus Martinelli","BRA","MF,DF","21",20.9,2,20,5,25,0.96,0.24,0.1,0.4,20.6,0,0,0,1.2,1.2,0.06,0.8,0.8,"https://fbref.com/en/players/2b124c8c/Matheus-Martinelli"
"221",NA,"2023 Fluminense","Série A","Keno","BRA","FW,MF","33",17.9,2,42,18,42.9,2.34,1,0.02,0.06,20.7,0,1,1,2.8,2,0.05,-0.8,-1,"https://fbref.com/en/players/98558c11/Keno"
"222",NA,"2023 Fluminense","Série A","Marcelo","BRA","DF","34",14.7,1,28,8,28.6,1.9,0.54,0.04,0.13,22.5,2,0,0,1.4,1.4,0.05,-0.4,-0.4,"https://fbref.com/en/players/603116a7/Marcelo"
"223",NA,"2023 Fluminense","Série A","Felipe Melo","BRA","DF","39",11,2,4,2,50,0.37,0.18,0.5,1,15.9,0,0,0,0.4,0.4,0.09,1.6,1.6,"https://fbref.com/en/players/b14d84d3/Felipe-Melo"
"224",NA,"2023 Fluminense","Série A","Guga","BRA","DF","24",16.8,1,8,2,25,0.48,0.12,0.13,0.5,18.5,0,0,0,0.8,0.8,0.1,0.2,0.2,"https://fbref.com/en/players/6975a3e1/Guga"
"225",NA,"2023 Fluminense","Série A","John Kennedy","BRA","FW,MF","20",15.2,6,51,22,43.1,3.35,1.44,0.12,0.27,16.3,0,0,0,6.3,6.3,0.12,-0.3,-0.3,"https://fbref.com/en/players/132880e0/John-Kennedy"
"226",NA,"2023 Fluminense","Série A","Alexsander","BRA","MF,DF","19",13.3,0,9,2,22.2,0.68,0.15,0,0,21,0,0,0,0.3,0.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/b13e7a78/Alexsander"
"227",NA,"2023 Fluminense","Série A","Marlon","BRA","DF","27",10.4,0,3,1,33.3,0.29,0.1,0,0,20,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/cdf65d12/Marlon"
